,name,first,middle,last,format
675,Ahmad Abughaush,Ahmad,,Abughaush,0
676,Ahmad Al-Shamy,Ahmad,,Al-Shamy,0
677,Ahmad Amsyar Azman,Ahmad,Amsyar,Azman,1
678,Ahmad Dahrouj,Ahmad,,Dahrouj,0
679,Ahmad Hasan,Ahmad,,Hasan,0
680,Ahmad Hassan Abdullah,Ahmad,Hassan,Abdullah,1
681,Ahmad Hassan Moussa,Ahmad,Hassan,Moussa,1
46615,Ahmad Kamal,Ahmad,,Kamal,0
682,Ahmad Mohamed Attellesey,Ahmad,Mohamed,Attellesey,1
683,Ahmad Nesar,Ahmad,,Nesar,0
684,Ahmad Saber Hamcho,Ahmad,Saber,Hamcho,1
685,Ahmad Salam Muhammad,Ahmad,Salam,Muhammad,1
22230,"Ahmad, Bassel",Bassel,,Ahmad,2
28422,"Ahmad, Sajdah",Sajdah,,Ahmad,2
686,Ahmadjan Khasan,Ahmadjan,,Khasan,0
687,Ahmed Abdelaal,Ahmed,,Abdelaal,0
688,Ahmed Abdelrahman,Ahmed,,Abdelrahman,0
689,Ahmed Abdo Mustafa,Ahmed,Abdo,Mustafa,1
690,Ahmed Abdulkareem Ahmed,Ahmed,Abdulkareem,Ahmed,1
691,Ahmed Adam,Ahmed,,Adam,0
692,Ahmed Adam Salah,Ahmed,Adam,Salah,1
693,Ahmed Afghan,Ahmed,,Afghan,0
694,Ahmed Arab,Ahmed,,Arab,0
695,Ahmed Bader Magour,Ahmed,Bader,Magour,1
696,Ahmed Bahja,Ahmed,,Bahja,0
697,Ahmed Baly,Ahmed,,Baly,0
698,Ahmed Barbach,Ahmed,,Barbach,0
699,Ahmed Bouazza,Ahmed,,Bouazza,0
45089,Ahmed Boulaleh Barreh,Ahmed,Boulaleh,Barreh,1
700,Ahmed Bushara Wahba,Ahmed,Bushara,Wahba,1
701,Ahmed Chahrour,Ahmed,,Chahrour,0
702,Ahmed Debes,Ahmed,,Debes,0
703,Ahmed El-Kotb,Ahmed,,El-Kotb,0
704,Ahmed El-Sayed,Ahmed,,El-Sayed,0
705,Ahmed El-Sayed El-Noamany,Ahmed,El-Sayed,El-Noamany,1
706,Ahmed El-Shamouty,Ahmed,,El-Shamouty,0
707,Ahmed Elmaghraby,Ahmed,,Elmaghraby,0
708,Ahmed Faras,Ahmed,,Faras,0
709,Ahmed Farfar,Ahmed,,Farfar,0
710,Ahmed Fouad Aly,Ahmed,Fouad,Aly,1
711,Ahmed Gad,Ahmed,,Gad,0
44405,Ahmed Ghappour,Ahmed,,Ghappour,0
712,Ahmed Goumar,Ahmed,,Goumar,0
713,Ahmed Haouache,Ahmed,,Haouache,0
714,Ahmed Hassan,Ahmed,,Hassan,0
715,Ahmed Husam,Ahmed,,Husam,0
716,Ahmed Jumaa Jaber,Ahmed,Jumaa,Jaber,1
717,Ahmed Kamar,Ahmed,,Kamar,0
718,Ahmed Krama,Ahmed,,Krama,0
719,Ahmed Lazreg,Ahmed,,Lazreg,0
720,Ahmed Mahmoud Aly,Ahmed,Mahmoud,Aly,1
721,Ahmed Mahmoud Mashall,Ahmed,Mahmoud,Mashall,1
722,Ahmed Mandour,Ahmed,,Mandour,0
42825,Ahmed Marzooq,Ahmed,,Marzooq,0
723,Ahmed Mohamed Jewel,Ahmed,Mohamed,Jewel,1
724,Ahmed Mohamed Osama,Ahmed,Mohamed,Osama,1
725,Ahmed Mohamed Reda,Ahmed,Mohamed,Reda,1
43726,Ahmed Mourad,Ahmed,,Mourad,0
726,Ahmed Moussa,Ahmed,,Moussa,0
727,Ahmed Moustafa Gad,Ahmed,Moustafa,Gad,1
49539,Ahmed Muhammad Daku,Ahmed,Muhammad,Daku,1
728,Ahmed Nada,Ahmed,,Nada,0
729,Ahmed Najah,Ahmed,,Najah,0
730,Ahmed Naseer,Ahmed,,Naseer,0
731,Ahmed Ragab,Ahmed,,Ragab,0
732,Ahmed Ramadan,Ahmed,,Ramadan,0
53176,Ahmed Raza,Ahmed,,Raza,0
733,Ahmed Sad,Ahmed,,Sad,0
734,Ahmed Salah Alwan,Ahmed,Salah,Alwan,1
38664,Ahmed Sameh,Ahmed,,Sameh,0
735,Ahmed Saraku,Ahmed,,Saraku,0
45936,Ahmed Sareer,Ahmed,,Sareer,0
736,Ahmed Shaban,Ahmed,,Shaban,0
53177,Ahmed Shehzad,Ahmed,,Shehzad,0
737,Ahmed Sher Khan,Ahmed,Sher,Khan,1
50198,Ahmed Subhy Mansour,Ahmed,Subhy,Mansour,1
738,Ahmed Youssef Belgasem,Ahmed,Youssef,Belgasem,1
739,Ahmet Ak,Ahmet,,Ak,0
51603,Ahmet Almaz,Ahmet,,Almaz,0
740,Ahmet Aytar,Ahmet,,Aytar,0
741,Ahmet Dou,Ahmet,,Dou,0
742,Ahmet Glhan,Ahmet,,Glhan,0
43055,Ahmet Necdet Sezer,Ahmet,Necdet,Sezer,1
743,Ahmet Orel,Ahmet,,Orel,0
46271,Ahmet Patterson,Ahmet,,Patterson,0
744,Ahmet Peker,Ahmet,,Peker,0
745,Ahmet Suat zyazc,Ahmet,Suat,zyazc,1
746,Ahmet Tren,Ahmet,,Tren,0
747,Ahmet Tuna Kozan,Ahmet,Tuna,Kozan,1
748,Ahmet akryldz,Ahmet,,akryldz,0
749,Ahmet nal,Ahmet,,nal,0
42288,Ahn Byong-man,Ahn,,Byong-man,0
36605,"Ahn, Dalseob",Dalseob,,Ahn,2
26537,"Ahn, Deogsang",Deogsang,,Ahn,2
31013,"Ahn, Eun Sook",Eun,Sook,Ahn,3
36782,"Ahn, Kang Hyun",Kang,Hyun,Ahn,3
23316,"Ahn, Sung Yeol",Sung,Yeol,Ahn,3
37549,"Ahn, Yungsoo",Yungsoo,,Ahn,2
32577,"Aho, Annette",Annette,,Aho,2
23789,"Ahrens, Fe",Fe,,Ahrens,2
23505,"Ahroon, Per",Per,,Ahroon,2
750,Ahsan Muhammad Khan,Ahsan,Muhammad,Khan,1
43338,Ahsan Watts,Ahsan,,Watts,0
43842,Ajahn Khemadhammo,Ajahn,,Khemadhammo,0
50408,Ajay Bhalla,Ajay,,Bhalla,0
751,Ajay Chuttoo,Ajay,,Chuttoo,0
52824,Ajay Daby,Ajay,,Daby,0
752,Ajay Dub,Ajay,,Dub,0
53179,Ajay Kumar Sharma,Ajay,Kumar,Sharma,1
53178,Ajay Ratra,Ajay,,Ratra,0
753,Ajla Del Ponte,Ajla,Del,Ponte,1
53180,Ajmal Shahzad,Ajmal,,Shahzad,0
51231,Ajmer Rode,Ajmer,,Rode,0
754,Ajuma Ameh,Ajuma,,Ameh,0
755,Akane Yamao,Akane,,Yamao,0
756,Akbar Babakhanlou,Akbar,,Babakhanlou,0
757,Akbar Kargar Jam,Akbar,Kargar,Jam,1
42596,Akbar S. Ahmed,Akbar,S,Ahmed,4
54028,Akbarh Arreola,Akbarh,,Arreola,0
758,Akel Gadallah Khafaga,Akel,Gadallah,Khafaga,1
51307,Akena p'Ojok,Akena,,p'Ojok,0
34819,"Aker, Ferry",Ferry,,Aker,2
27666,"Akey, Kelley J.",Kelley,J,Akey,5
53181,Akhtar Sarfraz,Akhtar,,Sarfraz,0
50737,Akhtarul Wasey,Akhtarul,,Wasey,0
33692,"Akmal, Arya",Arya,,Akmal,2
759,Akn Altok,Akn,,Altok,0
760,Akos Sandor,Akos,,Sandor,0
761,Akosua Serwaa,Akosua,,Serwaa,0
49285,Akpo Sodje,Akpo,,Sodje,0
762,Akram Abdullah Al-Noor,Akram,Abdullah,Al-Noor,1
44408,Akram Al-Ashqar,Akram,,Al-Ashqar,0
763,Akram Shah,Akram,,Shah,0
39183,Aksapada Gautama,Aksapada,,Gautama,0
764,Aksel Henry Hansen,Aksel,Henry,Hansen,1
765,Aksel Kuuse,Aksel,,Kuuse,0
52939,Akshay Kumar,Akshay,,Kumar,0
44762,Al Anthony,Al,,Anthony,0
50864,Al Attles,Al,,Attles,0
43406,Al Baker,Al,,Baker,0
42889,Al Beauchamp,Al,,Beauchamp,0
50823,Al Carter,Al,,Carter,0
43679,Al Charron,Al,,Charron,0
48287,Al Fasoldt,Al,,Fasoldt,0
52969,Al Gore,Al,,Gore,0
51104,Al Gregg,Al,,Gregg,0
51939,Al Holland,Al,,Holland,0
50289,Al Jackson,Al,,Jackson,0
43927,Al Jean,Al,,Jean,0
42657,Al Jensen,Al,,Jensen,0
48778,Al Jewer,Al,,Jewer,0
47262,Al Jury,Al,,Jury,0
47885,Al Kasha,Al,,Kasha,0
43590,Al Krux,Al,,Krux,0
48958,Al Lance,Al,,Lance,0
49736,Al Mengert,Al,,Mengert,0
47434,Al Moran,Al,,Moran,0
46134,Al Naples,Al,,Naples,0
49757,Al Reyes,Al,,Reyes,0
42221,Al Stewart,Al,,Stewart,0
52812,Al Sutton,Al,,Sutton,0
48697,Al Weed,Al,,Weed,0
766,Al-Naceur Bounatouf,Al-Naceur,,Bounatouf,0
50302,Alaa Mubarak,Alaa,,Mubarak,0
767,Aladar Szabo,Aladar,,Szabo,0
768,Alam Zeb,Alam,,Zeb,0
47056,Alan Aderem,Alan,,Aderem,0
769,Alan Almand,Alan,,Almand,0
49801,Alan Baer,Alan,,Baer,0
18433,Alan Ball,Alan,,Ball,0
8,Alan Bartley,Alan,,Bartley,0
54029,Alan Belcher,Alan,,Belcher,0
50722,Alan Benes,Alan,,Benes,0
47422,Alan Blencowe,Alan,,Blencowe,0
46390,Alan Bowker,Alan,,Bowker,0
39856,Alan Boyce,Alan,,Boyce,0
770,Alan Brahmst,Alan,,Brahmst,0
53183,Alan Brown,Alan,,Brown,0
771,Alan Bunyard Parker,Alan,Bunyard,Parker,1
772,Alan Butts,Alan,,Butts,0
773,Alan C. Morgan,Alan,C,Morgan,4
38352,Alan C. Newell,Alan,C,Newell,4
42720,Alan Cadman,Alan,,Cadman,0
45266,Alan Canfora,Alan,,Canfora,0
52462,Alan Cawley,Alan,,Cawley,0
49054,Alan Chang,Alan,,Chang,0
53186,Alan Charles Dawson,Alan,Charles,Dawson,1
44130,Alan Charles Kors,Alan,Charles,Kors,1
45319,Alan Cransberg,Alan,,Cransberg,0
45933,Alan Cuckston,Alan,,Cuckston,0
39264,Alan D. Taylor,Alan,D,Taylor,4
52668,Alan Dale,Alan,,Dale,0
774,Alan Danson,Alan,,Danson,0
47263,Alan Donnelly,Alan,,Donnelly,0
53026,Alan Doss,Alan,,Doss,0
50826,Alan Dunbar,Alan,,Dunbar,0
46044,Alan Duncan,Alan,,Duncan,0
46745,Alan Dutton,Alan,,Dutton,0
775,Alan E. Burland,Alan,E,Burland,4
53188,Alan Edward Moss,Alan,Edward,Moss,1
776,Alan Edward Mouchawar,Alan,Edward,Mouchawar,1
777,Alan Edwards,Alan,,Edwards,0
48068,Alan Ezard,Alan,,Ezard,0
49679,Alan Farrell,Alan,,Farrell,0
45669,Alan Foggon,Alan,,Foggon,0
5,Alan Franco-Armenta,Alan,,Franco-Armenta,0
53187,Alan George Hurst,Alan,George,Hurst,1
54030,Alan Gomez,Alan,,Gomez,0
51593,Alan Gough,Alan,,Gough,0
47674,Alan Gould,Alan,,Gould,0
778,Alan Graham Page,Alan,Graham,Page,1
49782,Alan Haber,Alan,,Haber,0
49501,Alan Haller,Alan,,Haller,0
43225,Alan Hangsleben,Alan,,Hangsleben,0
46260,Alan Hantman,Alan,,Hantman,0
779,Alan Hatherly,Alan,,Hatherly,0
780,Alan Henry Noble,Alan,Henry,Noble,1
781,Alan Herbert Bray,Alan,Herbert,Bray,1
782,Alan Herbert Fyffe,Alan,Herbert,Fyffe,1
49419,Alan Holmes,Alan,,Holmes,0
38337,Alan Huckleberry,Alan,,Huckleberry,0
43622,Alan J. Gow,Alan,J,Gow,4
17566,Alan J. Pakula,Alan,J,Pakula,4
48836,Alan J. Porter,Alan,J,Porter,4
783,Alan James Barblett,Alan,James,Barblett,1
784,Alan Jerome Ball,Alan,Jerome,Ball,1
785,Alan John Barrett,Alan,John,Barrett,1
786,Alan John Oshyer,Alan,John,Oshyer,1
787,Alan Jones,Alan,,Jones,0
54031,Alan Jouban,Alan,,Jouban,0
41936,Alan K. Stout,Alan,K,Stout,4
53033,Alan Kendall Duncan,Alan,Kendall,Duncan,1
363,Alan L. Bean,Alan,L,Bean,4
44311,Alan Lasee,Alan,,Lasee,0
52386,Alan Leeds,Alan,,Leeds,0
788,Alan Leo Perathoner,Alan,Leo,Perathoner,1
53189,Alan Lloyd Thomson,Alan,Lloyd,Thomson,1
48878,Alan Llwyd,Alan,,Llwyd,0
49835,Alan Lopez,Alan,,Lopez,0
51098,Alan Lowe,Alan,,Lowe,0
42508,Alan M. Clark,Alan,M,Clark,4
50684,Alan M. Olson,Alan,M,Olson,4
48974,Alan M. Powell,Alan,M,Powell,4
789,Alan Malcolm Chesney,Alan,Malcolm,Chesney,1
790,Alan McCleery,Alan,,McCleery,0
791,Alan McCormack,Alan,,McCormack,0
43349,Alan McFarland,Alan,,McFarland,0
46933,Alan McKee,Alan,,McKee,0
43032,Alan Meckler,Alan,,Meckler,0
46483,Alan Moore,Alan,,Moore,0
52256,Alan Nathan,Alan,,Nathan,0
44410,Alan Needleman,Alan,,Needleman,0
792,Alan Newton,Alan,,Newton,0
53185,Alan Norman Connolly,Alan,Norman,Connolly,1
54032,Alan Omer,Alan,,Omer,0
43362,Alan Patmore,Alan,,Patmore,0
53192,Alan Peter Wells,Alan,Peter,Wells,1
49717,Alan Powell,Alan,,Powell,0
43865,Alan Powers,Alan,,Powers,0
793,Alan Pyle,Alan,,Pyle,0
45447,Alan R. Pearlman,Alan,R,Pearlman,4
53000,Alan Ramage,Alan,,Ramage,0
47646,Alan Ramsey,Alan,,Ramsey,0
794,Alan Rapley,Alan,,Rapley,0
53184,Alan Raymond Butcher,Alan,Raymond,Butcher,1
43876,Alan Redway,Alan,,Redway,0
49783,Alan Roach,Alan,,Roach,0
795,Alan Robert Ford,Alan,Robert,Ford,1
45086,Alan Root,Alan,,Root,0
41833,Alan Roper,Alan,,Roper,0
47464,Alan S. Duncan,Alan,S,Duncan,4
42529,Alan Sayers,Alan,,Sayers,0
47411,Alan Schwarz,Alan,,Schwarz,0
51357,Alan Seymour,Alan,,Seymour,0
38930,Alan Sokal,Alan,,Sokal,0
796,Alan Sothern,Alan,,Sothern,0
797,Alan Taylor,Alan,,Taylor,0
798,Alan Thomson,Alan,,Thomson,0
50895,Alan Thornett,Alan,,Thornett,0
799,Alan Tottoh,Alan,,Tottoh,0
38454,Alan Tucker,Alan,,Tucker,0
53190,Alan Turner,Alan,,Turner,0
41941,Alan W. Meerow,Alan,W,Meerow,4
53191,Alan Ward,Alan,,Ward,0
800,Alan Wardwell Shealy,Alan,Wardwell,Shealy,1
801,Alan Webb,Alan,,Webb,0
53193,Alan Wharton,Alan,,Wharton,0
42904,Alan Whetton,Alan,,Whetton,0
45411,Alan Yau,Alan,,Yau,0
39968,Alan Young,Alan,,Young,0
802,Alana Barber,Alana,,Barber,0
50157,Alana Grace,Alana,,Grace,0
31105,"Aland, Scott",Scott,,Aland,2
44950,Alannah Myles,Alannah,,Myles,0
32708,"Alarcon, Jose",Jose,,Alarcon,2
803,Alassane Bah,Alassane,,Bah,0
45118,Alay Soler,Alay,,Soler,0
33646,"Albaladejo, Albert",Albert,,Albaladejo,2
19092,"Alban, Bradley A.",Bradley,A,Alban,5
34185,"Albanese, Samantha",Samantha,,Albanese,2
28845,"Albano, Bryan F.",Bryan,F,Albano,5
35487,"Albers, Antje",Antje,,Albers,2
804,Albert Artur Bumle,Albert,Artur,Bumle,1
52562,Albert Bandura,Albert,,Bandura,0
805,Albert Barodet,Albert,,Barodet,0
806,Albert Baumann,Albert,,Baumann,0
807,Albert Brehme,Albert,,Brehme,0
808,Albert Bryan Sprott,Albert,Bryan,Sprott,1
52955,Albert Bustamante,Albert,,Bustamante,0
48086,Albert Calland,Albert,,Calland,0
52011,Albert Casuga,Albert,,Casuga,0
809,Albert Charles Gladstone,Albert,Charles,Gladstone,1
38677,Albert Charles Schaeffer,Albert,Charles,Schaeffer,1
54033,Albert Cheng,Albert,,Cheng,0
810,Albert Collon,Albert,,Collon,0
53940,Albert Cotter,Albert,,Cotter,0
39403,Albert Crumeyrolle,Albert,,Crumeyrolle,0
43792,Albert Dadon,Albert,,Dadon,0
811,Albert Dayer,Albert,,Dayer,0
812,Albert Delbecque,Albert,,Delbecque,0
813,Albert Dupouy,Albert,,Dupouy,0
38868,Albert E. Green,Albert,E,Green,4
814,Albert E. Taylor,Albert,E,Taylor,4
38460,Albert Eagle,Albert,,Eagle,0
53195,Albert Edward Relf,Albert,Edward,Relf,1
815,Albert Edward Rose,Albert,Edward,Rose,1
816,Albert Eloy,Albert,,Eloy,0
817,Albert Falaux,Albert,,Falaux,0
818,Albert Foubert,Albert,,Foubert,0
819,Albert George Cocksedge,Albert,George,Cocksedge,1
51958,Albert Gjedde,Albert,,Gjedde,0
820,Albert Graf,Albert,,Graf,0
47280,Albert Greenwood Brown,Albert,Greenwood,Brown,1
821,Albert Grtz,Albert,,Grtz,0
822,Albert Haepers,Albert,,Haepers,0
38048,Albert Hanken,Albert,,Hanken,0
823,Albert Hare,Albert,,Hare,0
824,Albert Henry Manger,Albert,Henry,Manger,1
825,Albert Hermoso Farrs,Albert,Hermoso,Farrs,1
826,Albert Heyche,Albert,,Heyche,0
827,Albert Hood,Albert,,Hood,0
828,Albert Huser,Albert,,Huser,0
829,Albert Huybrechts,Albert,,Huybrechts,0
830,Albert J. Mangan,Albert,J,Mangan,4
831,Albert Johnston,Albert,,Johnston,0
832,Albert Joseph Hulsebosch,Albert,Joseph,Hulsebosch,1
37836,Albert Joseph McConnell,Albert,Joseph,McConnell,1
833,Albert Karl Werkmller,Albert,Karl,Werkmller,1
834,Albert Knzler,Albert,,Knzler,0
835,Albert Krajmer,Albert,,Krajmer,0
836,Albert L. Schwartz,Albert,L,Schwartz,4
837,Albert Lamppu,Albert,,Lamppu,0
42959,Albert LeGatt,Albert,,LeGatt,0
838,Albert Leonard Oldman,Albert,Leonard,Oldman,1
53194,Albert Leroy Padmore,Albert,Leroy,Padmore,1
839,Albert Luque Martos,Albert,Luque,Martos,1
840,Albert Massard,Albert,,Massard,0
841,Albert Mayer,Albert,,Mayer,0
842,Albert Mchler,Albert,,Mchler,0
52167,Albert Means,Albert,,Means,0
843,Albert Meyong Ze,Albert,Meyong,Ze,1
844,Albert Moch,Albert,,Moch,0
54034,Albert Morales,Albert,,Morales,0
845,Albert Muylle,Albert,,Muylle,0
53079,Albert Nalchajyan,Albert,,Nalchajyan,0
846,Albert Nuss,Albert,,Nuss,0
53056,Albert Patron,Albert,,Patron,0
847,Albert Perera,Albert,,Perera,0
42621,Albert Polman,Albert,,Polman,0
848,Albert Proctor Burman,Albert,Proctor,Burman,1
48152,Albert Pujols,Albert,,Pujols,0
45912,Albert Pyun,Albert,,Pyun,0
44754,Albert R. Jonsen,Albert,R,Jonsen,4
849,Albert Ralph Spearow,Albert,Ralph,Spearow,1
850,Albert Reuter,Albert,,Reuter,0
851,Albert Robbe,Albert,,Robbe,0
48300,Albert Rohan,Albert,,Rohan,0
45944,Albert Sacco,Albert,,Sacco,0
852,Albert Schumburg,Albert,,Schumburg,0
39012,Albert Schwarz,Albert,,Schwarz,0
853,Albert Secrtan,Albert,,Secrtan,0
49985,Albert Starr,Albert,,Starr,0
854,Albert Stdemann,Albert,,Stdemann,0
855,Albert Strauss,Albert,,Strauss,0
856,Albert Strck-Trk,Albert,,Strck-Trk,0
3,Albert Thompson,Albert,,Thompson,0
857,Albert Torres Barcelo,Albert,Torres,Barcelo,1
39604,Albert W. Tucker,Albert,W,Tucker,4
53196,Albert Ward,Albert,,Ward,0
858,Albert Weber,Albert,,Weber,0
859,Albert Webster,Albert,,Webster,0
39154,Albert Wohlstetter,Albert,,Wohlstetter,0
860,Albert Wyatt,Albert,,Wyatt,0
861,Albert le Tyrant,Albert,le,Tyrant,1
35637,"Albert, Ben D.",Ben,D,Albert,5
35555,"Albert, Brendan P.",Brendan,P,Albert,5
27512,"Albert, Dan",Dan,,Albert,2
43925,Albert-Jan Pool,Albert-Jan,,Pool,0
862,Alberta Boatema Ampomah,Alberta,Boatema,Ampomah,1
54035,Alberta Cerra Leon,Alberta,Cerra,Leon,1
863,Alberto A. Llorens,Alberto,A,Llorens,4
50696,Alberto Acereda,Alberto,,Acereda,0
864,Alberto Adela,Alberto,,Adela,0
45329,Alberto Alfonso,Alberto,,Alfonso,0
52241,Alberto Anaya,Alberto,,Anaya,0
865,Alberto Anderson,Alberto,,Anderson,0
866,Alberto Areces Fernndez,Alberto,Areces,Fernndez,1
867,Alberto Bauday Salazar,Alberto,Bauday,Salazar,1
38624,Alberto Beneduce,Alberto,,Beneduce,0
868,Alberto Bonacossa,Alberto,,Bonacossa,0
869,Alberto Bozzato,Alberto,,Bozzato,0
870,Alberto Bremauntz Monge,Alberto,Bremauntz,Monge,1
871,Alberto C. Reynoso,Alberto,C,Reynoso,4
872,Alberto Canal Chonros,Alberto,Canal,Chonros,1
873,Alberto Canlas,Alberto,,Canlas,0
874,Alberto Carmona,Alberto,,Carmona,0
875,Alberto Conrad Machuca,Alberto,Conrad,Machuca,1
42277,Alberto Contador,Alberto,,Contador,0
876,Alberto Cordoba Alcala,Alberto,Cordoba,Alcala,1
46125,Alberto Coyote,Alberto,,Coyote,0
54036,Alberto Crane,Alberto,,Crane,0
877,Alberto Domnguez Lorenzo,Alberto,Domnguez,Lorenzo,1
878,Alberto Egea Lpez,Alberto,Egea,Lpez,1
879,Alberto Fernndez Calderon,Alberto,Fernndez,Calderon,1
44175,Alberto Goldman,Alberto,,Goldman,0
46572,Alberto Gonzales,Alberto,,Gonzales,0
880,Alberto Gonzlez Mas,Alberto,Gonzlez,Mas,1
881,Alberto Graa,Alberto,,Graa,0
52484,Alberto Gutman,Alberto,,Gutman,0
882,Alberto Lpez Fernndez,Alberto,Lpez,Fernndez,1
883,Alberto Macas Hernndez,Alberto,Macas,Hernndez,1
884,Alberto Machaze,Alberto,,Machaze,0
885,Alberto Manuel Senz,Alberto,Manuel,Senz,1
886,Alberto Marchn,Alberto,,Marchn,0
887,Alberto Marson,Alberto,,Marson,0
888,Alberto Mendes Coelho,Alberto,Mendes,Coelho,1
889,Alberto Mercado,Alberto,,Mercado,0
890,Alberto Morales,Alberto,,Morales,0
891,Alberto Rafael Errecalde,Alberto,Rafael,Errecalde,1
892,Alberto Ramos Sesma,Alberto,Ramos,Sesma,1
893,Alberto Rendo,Alberto,,Rendo,0
894,Alberto Snchez Escobar,Alberto,Snchez,Escobar,1
895,Alberto Solanas Galn,Alberto,Solanas,Galn,1
896,Alberto T. Nogar,Alberto,T,Nogar,4
54037,Alberto Uda,Alberto,,Uda,0
19168,"Albertson, Mark P.",Mark,P,Albertson,5
27807,"Albertson, Ted",Ted,,Albertson,2
39215,Albrecht Beutelspacher,Albrecht,,Beutelspacher,0
39211,Albrecht Dold,Albrecht,,Dold,0
897,Albrecht Mller,Albrecht,,Mller,0
898,Albrecht Moser,Albrecht,,Moser,0
899,Albrecht Wehselau,Albrecht,,Wehselau,0
24008,"Albrecht, Suzanne M.",Suzanne,M,Albrecht,5
26449,"Alcorn, Joshua",Joshua,,Alcorn,2
37446,"Alcorn, Stacey",Stacey,,Alcorn,2
31085,"Aldana, Otto",Otto,,Aldana,2
32372,"Aldana, Raul",Raul,,Aldana,2
34296,"Alden, Cheryl",Cheryl,,Alden,2
27978,"Alden, Cheryl C.",Cheryl,C,Alden,5
19901,"Alderfer, Hannah E.",Hannah,E,Alderfer,5
21250,"Alderfer, Todd",Todd,,Alderfer,2
31242,"Alderman, Max",Max,,Alderman,2
42228,Aldo Deng,Aldo,,Deng,0
16874,Aldo Ray,Aldo,,Ray,0
900,Aldo Serena,Aldo,,Serena,0
901,Aldo Tramontano,Aldo,,Tramontano,0
902,Aldo Zenhusern,Aldo,,Zenhusern,0
903,Aldwyn Sappleton,Aldwyn,,Sappleton,0
904,Ale Kotalk,Ale,,Kotalk,0
905,Ale Kranjc,Ale,,Kranjc,0
906,Ale Trka,Ale,,Trka,0
53200,Alec Hearne,Alec,,Hearne,0
53202,Alec James Stewart,Alec,James,Stewart,1
47847,Alec Lazo,Alec,,Lazo,0
17402,Alec McCowen,Alec,,McCowen,0
52820,Alec Muffett,Alec,,Muffett,0
42207,Alec Mullen,Alec,,Mullen,0
50963,Alec Musser,Alec,,Musser,0
51811,Alec Soth,Alec,,Soth,0
41854,Aled de Malmanche,Aled,de,Malmanche,1
907,Aleem Raza,Aleem,,Raza,0
908,Aleesha Barber,Aleesha,,Barber,0
30019,"Alekna, Tess E.",Tess,E,Alekna,5
54038,Aleksa Camur,Aleksa,,Camur,0
909,Aleksan Nalbandyan,Aleksan,,Nalbandyan,0
910,Aleksandar Bundalo,Aleksandar,,Bundalo,0
911,Aleksandar Kukolj,Aleksandar,,Kukolj,0
49252,Aleksandar Zograf,Aleksandar,,Zograf,0
912,Aleksander Antson,Aleksander,,Antson,0
913,Aleksander Aurdal,Aleksander,,Aurdal,0
38227,Aleksander Axer,Aleksander,,Axer,0
46840,Aleksander Doba,Aleksander,,Doba,0
50333,Aleksander Glondys,Aleksander,,Glondys,0
52663,Aleksander Grad,Aleksander,,Grad,0
914,Aleksander Jzef Polus,Aleksander,Jzef,Polus,1
915,Aleksander Kask,Aleksander,,Kask,0
916,Aleksander Korcz,Aleksander,,Korcz,0
917,Aleksander Peternel,Aleksander,,Peternel,0
37835,Aleksander Rajchman,Aleksander,,Rajchman,0
918,Aleksander Sotan,Aleksander,,Sotan,0
919,Aleksander Wrona,Aleksander,,Wrona,0
920,Aleksey Gurman,Aleksey,,Gurman,0
36189,"Alemany, Mark",Mark,,Alemany,2
36190,"Alemany, Matthew S.",Matthew,S,Alemany,5
921,Alemayehu Bezabeh Desta,Alemayehu,Bezabeh,Desta,1
52632,Alemu Aga,Alemu,,Aga,0
922,Alemu Bekele Gebre,Alemu,Bekele,Gebre,1
923,Alena Sharp,Alena,,Sharp,0
26488,"Alenbratt, Mary",Mary,,Alenbratt,2
47638,Alene Paone,Alene,,Paone,0
924,Alenka Cuderman,Alenka,,Cuderman,0
925,Alenka Orel,Alenka,,Orel,0
30591,"Alepa, Stephen A.",Stephen,A,Alepa,5
23616,"Aleson, Janette",Janette,,Aleson,2
53203,Alester Maregwede,Alester,,Maregwede,0
46324,Aleta Arthur Trauger,Aleta,Arthur,Trauger,1
41921,Aleta Baun,Aleta,,Baun,0
926,Alex Amankwah,Alex,,Amankwah,0
44463,Alex Beaton,Alex,,Beaton,0
927,Alex Beddoes,Alex,,Beddoes,0
928,Alex Bollaert,Alex,,Bollaert,0
47004,Alex Bone,Alex,,Bone,0
929,Alex Bowen,Alex,,Bowen,0
930,Alex Brger,Alex,,Brger,0
45,Alex Buckner,Alex,,Buckner,0
54039,Alex Caceres,Alex,,Caceres,0
51226,Alex Call,Alex,,Call,0
54040,Alex Chambers,Alex,,Chambers,0
46961,Alex Cole Taylor,Alex,Cole,Taylor,1
47271,Alex Croak,Alex,,Croak,0
48314,Alex Cropley,Alex,,Cropley,0
44298,Alex Dezen,Alex,,Dezen,0
52416,Alex Dunn,Alex,,Dunn,0
54041,Alex Dunworth,Alex,,Dunworth,0
18865,Alex Ebert,Alex,,Ebert,0
54042,Alex Enlund,Alex,,Enlund,0
52816,Alex Escobar,Alex,,Escobar,0
40916,Alex Etel,Alex,,Etel,0
47344,Alex Ferns,Alex,,Ferns,0
50223,Alex Fox,Alex,,Fox,0
54043,Alex Gorgees,Alex,,Gorgees,0
52810,Alex Greggs,Alex,,Greggs,0
50936,Alex Gross,Alex,,Gross,0
39453,Alex Grossman,Alex,,Grossman,0
